deprivation,covid,logspend,spend
21.626,0,2.634375194331184,13.93
21.626,0,2.9686032276466436,19.46
21.626,0,2.6464797374599494,14.1
21.626,0,2.4826458595940797,11.97
21.626,0,2.573456252084985,13.11
21.626,0,2.422185803596273,11.27
21.626,0,3.001505624291289,20.12
21.626,0,2.959612107208507,19.29
21.626,0,2.691339118996216,14.75
21.626,0,2.4868573330423502,12.02
21.626,0,2.595565546884186,13.4
21.626,0,2.7583000718500204,15.77
21.626,0,2.9535672833029887,19.17
21.626,0,2.526590368314977,12.51
21.626,0,2.4994460078916303,12.18
21.626,0,2.389551545254258,10.91
53.428,1,2.296124005300166,9.94
53.428,1,2.0696507715145374,7.92
53.428,1,2.3693477563852925,10.69
53.428,1,1.89055953243157,6.62
53.428,1,2.223967179845249,9.24
53.428,1,2.21165010393935,9.13
53.428,1,1.8184289900901596,6.16
53.428,1,1.871344164631382,6.5
53.428,1,2.3319237196630276,10.3
53.428,1,2.2738609120896216,9.72
53.428,1,2.065842526654347,7.89
53.428,1,2.0074220063201205,7.44
53.428,1,1.9201303868808064,6.82
53.428,1,2.1793344376490857,8.84
53.428,1,1.9731533082840271,7.19
53.428,1,2.4025038530225165,11.05
53.428,1,2.1262436946889545,8.38
53.428,1,2.2732644355704514,9.71
53.428,1,2.420173266901476,11.25
53.428,1,2.237171796535429,9.37
53.428,1,2.0238481977370215,7.57
53.428,1,2.0671370448758477,7.9
53.428,1,2.476685760047598,11.9
53.428,1,2.420499984728088,11.25
53.428,1,2.145155672855379,8.54
53.428,1,2.239156248147095,9.39
53.428,1,2.3626696867306087,10.62
53.428,1,2.109247923319835,8.24
53.428,1,2.58189929802627,13.22
53.428,1,2.1179767815006936,8.31
53.428,1,2.205251557336625,9.07
53.428,1,1.9872312873949953,7.3
53.428,1,2.0377611252027794,7.67
53.428,1,2.3326897453217943,10.31
53.428,1,2.4873483602187845,12.03
53.428,1,2.49377796034228,12.11
53.428,1,2.1643876136787266,8.71
53.428,1,2.3690119454895187,10.69
53.428,1,2.214621011320355,9.16
53.428,1,2.254418448185874,9.53
53.428,1,2.2929063081298033,9.9
53.428,1,1.8495470209668556,6.36
53.428,1,2.583581286186272,13.24
53.428,1,2.225857600042642,9.26
53.428,1,2.188049113624867,8.92
53.428,1,2.22518140118925,9.26
53.428,1,1.8519729542126524,6.37
53.428,1,2.2907398997559234,9.88
53.428,1,2.306359276962811,10.04
53.428,1,2.4411116875465244,11.49
53.428,1,2.1927659600005183,8.96
53.428,1,2.3509011937607776,10.5
53.428,1,2.3366000779444542,10.35
53.428,1,2.0268306255714927,7.59
53.428,1,2.0196724747154233,7.54
53.428,1,1.973293613521542,7.19
53.428,1,2.3224734649165915,10.2
53.428,1,2.0892782636494864,8.08
53.428,1,2.150986737419583,8.59
53.428,1,2.257474290132417,9.56
53.428,1,2.315352471394927,10.13
53.428,1,2.4564346725790696,11.66
53.428,1,2.6576588130102503,14.26
53.428,1,2.3074709896104477,10.05
53.428,1,2.5571122056488815,12.9
53.428,1,2.0584294860116934,7.83
53.428,1,2.2441610574947606,9.43
53.428,1,2.6069592777967223,13.56
53.428,1,2.471007832349928,11.83
53.428,1,2.3200361436507704,10.18
53.428,1,2.076272799733443,7.97
53.428,1,2.0416350721260472,7.7
53.428,1,2.0747885011121308,7.96
53.428,1,2.0017488758891164,7.4
53.428,1,2.0396603234963466,7.69
53.428,1,2.2645160650121063,9.63
53.428,1,2.080569074880218,8.01
53.428,1,2.0310500698454192,7.62
53.428,1,2.05795945424662,7.83
53.428,1,1.924202519262662,6.85
53.428,1,1.9601620473457793,7.1
53.428,1,1.9855414033652599,7.28
53.428,1,2.0385539598047986,7.68
53.428,1,2.031029164927983,7.62
53.428,1,2.120427655838692,8.33
53.428,1,1.951167387845501,7.04
53.428,1,2.386912436778355,10.88
53.428,1,2.0798702193325482,8
53.428,1,2.136897997983834,8.47
53.428,1,2.05454039965929,7.8
53.428,1,2.241407026328859,9.41
53.428,1,2.3333432353630172,10.31
53.428,1,2.171054232611714,8.77
53.428,1,1.966160091018756,7.14
53.428,1,2.14690461150074,8.56
53.428,1,1.9086763380113432,6.74
53.428,1,2.339560462406942,10.38
53.428,1,2.3277611061827397,10.25
53.428,1,2.4805607193634747,11.95
53.428,1,2.5141767012680316,12.36
21.921,1,2.465645697636327,11.77
21.921,1,2.543739894001276,12.73
21.921,1,2.5787072739633152,13.18
21.921,1,2.4174547213574575,11.22
21.921,1,2.150921422997433,8.59
21.921,1,2.3842968776120697,10.85
21.921,1,2.642027207440686,14.04
21.921,1,2.7139346195767455,15.09
21.921,1,2.781537041972059,16.14
21.921,1,2.590222603333815,13.33
21.921,1,2.5893808615027005,13.32
21.921,1,2.5732004104486,13.11
21.921,1,2.5918529511249755,13.35
21.921,1,2.8787039444672966,17.79
21.921,1,2.5885712410224104,13.31
21.921,1,2.4345260291048563,11.41
21.921,1,2.9030313723769194,18.23
21.921,1,2.1509181913220017,8.59
21.921,1,2.457667580890239,11.68
21.921,1,2.4259574741816667,11.31
21.921,1,2.8034832563415675,16.5
21.921,1,2.2357060846261496,9.35
21.921,1,2.6675045713078847,14.4
21.921,1,2.6114626400978236,13.62
21.921,1,2.5258467115940646,12.5
21.921,1,2.470143520494588,11.82
21.921,1,2.526973516648279,12.52
21.921,1,2.542816858286013,12.72
21.921,1,2.395832289664937,10.98
21.921,1,2.799239340689503,16.43
21.921,1,2.3030608094598386,10
21.921,1,2.451638123935602,11.61
21.921,1,2.6496095228853864,14.15
21.921,1,2.3494972441257964,10.48
21.921,1,2.4228680500217363,11.28
21.921,1,2.6024737976336043,13.5
21.921,1,2.659850445940285,14.29
21.921,1,2.5759679695392066,13.14
21.921,1,2.3720050678676694,10.72
21.921,1,2.6268398035988305,13.83
21.921,1,2.5238332671338184,12.48
21.921,1,2.1840056463493585,8.88
21.921,1,2.530208506037898,12.56
21.921,1,2.5957516915164645,13.41
21.921,1,2.532106225618142,12.58
21.921,1,2.430657827112709,11.37
21.921,1,2.410548464337828,11.14
21.921,1,2.2882307777402304,9.86
21.921,1,2.1947494106013896,8.98
21.921,1,2.813119889737816,16.66
21.921,1,2.4828326317261182,11.98
21.921,1,2.341584107697228,10.4
21.921,1,2.411783355318649,11.15
21.921,1,2.208647883363103,9.1
21.921,1,2.68188004029313,14.61
21.921,1,2.282769170353721,9.8
21.921,1,2.6251634827333077,13.81
21.921,1,2.6363730709256625,13.96
21.921,1,2.4279518808203346,11.34
21.921,1,2.7668191674259126,15.91
21.921,1,2.174246005541532,8.8
21.921,1,2.7763063843428784,16.06
21.921,1,2.3249665909388177,10.23
21.921,1,2.392177890294167,10.94
21.921,1,2.1554696632918153,8.63
21.921,1,2.7492133618609724,15.63
21.921,1,2.6595161104739344,14.29
21.921,1,2.1402899051895656,8.5
21.921,1,2.4357025293611105,11.42
21.921,1,2.49546836821599,12.13
21.921,1,2.3652141676841083,10.65
21.921,1,2.3896291671795935,10.91
21.921,1,2.268708244012402,9.67
21.921,1,2.568659003975567,13.05
21.921,1,2.3755486996871946,10.76
21.921,1,2.5430084936034425,12.72
21.921,1,2.6896357776998783,14.73
21.921,1,2.243667705645926,9.43
21.921,1,2.6023686574706746,13.5
21.921,1,2.685675926667511,14.67
21.921,1,2.0907308115003893,8.09
21.921,1,2.6321315442844124,13.9
21.921,1,2.5728010399628936,13.1
21.921,1,2.2437109540928457,9.43
21.921,1,2.1965245291486166,8.99
21.921,1,2.1615317502122293,8.68
21.921,1,2.48469690312388,12
21.921,1,2.5387297322256943,12.66
21.921,1,2.381959597115351,10.83
21.921,1,2.4508591889027747,11.6
21.921,1,2.784210877932181,16.19
21.921,1,2.0772454465564896,7.98
21.921,1,2.781910584114292,16.15
21.921,1,2.464695216280245,11.76
21.921,1,2.4807798433772046,11.95
21.921,1,2.347286017108874,10.46
21.921,1,2.631809600966638,13.9
21.921,1,2.631303270039451,13.89
21.921,1,2.2027895426316153,9.05
21.921,1,2.6860085891115917,14.67
30.62,1,2.603493033909932,13.51
30.62,1,2.2927744774021677,9.9
30.62,1,2.620879854341211,13.75
30.62,1,2.4558448577881644,11.66
30.62,1,2.189311446667848,8.93
30.62,1,2.304433964538756,10.02
30.62,1,2.3466472123605033,10.45
30.62,1,2.2399531462746407,9.39
30.62,1,2.1470225587898013,8.56
30.62,1,2.423428379947819,11.28
30.62,1,2.0745419150481137,7.96
30.62,1,2.156705322545192,8.64
30.62,1,1.8723489416772088,6.5
30.62,1,2.3493051643236704,10.48
30.62,1,2.094022819072177,8.12
30.62,1,2.1562628793282537,8.64
30.62,1,2.1548639021332745,8.63
30.62,1,2.02624107494345,7.59
30.62,1,2.17049231352826,8.76
30.62,1,2.2019205037658116,9.04
30.62,1,1.9915686861965547,7.33
30.62,1,2.49294587775741,12.1
30.62,1,2.430020099652715,11.36
30.62,1,2.441453434461367,11.49
30.62,1,2.3395167964321284,10.38
30.62,1,2.2410950349937804,9.4
30.62,1,2.3032888538841974,10.01
30.62,1,2.4748022178793687,11.88
30.62,1,2.306094371205206,10.04
30.62,1,2.351921065971976,10.51
30.62,1,2.336698788447091,10.35
30.62,1,2.559515760634037,12.93
30.62,1,1.8579654910023935,6.41
30.62,1,1.7271250683364732,5.62
30.62,1,2.4557816393990786,11.66
30.62,1,2.207850581826009,9.1
30.62,1,2.3036080874375453,10.01
30.62,1,2.6012451247569004,13.48
30.62,1,2.061858768079973,7.86
30.62,1,2.0990466176129563,8.16
30.62,1,2.110052937565152,8.25
30.62,1,1.8530457643061204,6.38
30.62,1,2.3507348409814526,10.49
30.62,1,2.613362244114578,13.64
30.62,1,2.3964147091751555,10.98
30.62,1,2.1103141645865744,8.25
30.62,1,2.306346692092708,10.04
30.62,1,2.173368422037886,8.79
30.62,1,2.129605314241926,8.41
30.62,1,2.0622374790680644,7.86
30.62,1,2.327242157189478,10.25
30.62,1,2.44849962224535,11.57
30.62,1,2.268576724849291,9.67
30.62,1,2.641265373772618,14.03
30.62,1,2.0943131687345047,8.12
30.62,1,2.1957820935575674,8.99
30.62,1,2.367847159999453,10.67
30.62,1,2.5288623368573586,12.54
30.62,1,2.394420863612859,10.96
30.62,1,2.2066694482271583,9.09
30.62,1,2.338714006951606,10.37
30.62,1,2.075983966748347,7.97
30.62,1,2.334096615309708,10.32
30.62,1,2.4930753020537075,12.1
30.62,1,2.209084976261003,9.11
30.62,1,2.4433590677623718,11.51
30.62,1,2.11693782424615,8.31
30.62,1,2.2980749825804203,9.96
30.62,1,2.1962322858219943,8.99
30.62,1,2.2071076010900095,9.09
30.62,1,2.3737317925520043,10.74
30.62,1,2.49807564155644,12.16
30.62,1,2.4614333897161678,11.72
30.62,1,2.1167925831327192,8.3
30.62,1,2.057835927281304,7.83
30.62,1,2.1287317671536856,8.4
30.62,1,2.2241597504934703,9.25
30.62,1,2.443407557085317,11.51
30.62,1,2.2145214145532033,9.16
30.62,1,2.314544627981037,10.12
30.62,1,2.337009329315875,10.35
30.62,1,2.24309923014926,9.42
30.62,1,2.4876824454685362,12.03
30.62,1,2.3591365576714365,10.58
30.62,1,2.343979571698258,10.42
30.62,1,1.948773815176235,7.02
30.62,1,2.304671042406592,10.02
30.62,1,2.3366407424019755,10.35
30.62,1,2.5762124994411506,13.15
30.62,1,2.108929087231217,8.24
30.62,1,2.366900068209087,10.66
30.62,1,2.2949825473337544,9.92
30.62,1,2.400644397938056,11.03
30.62,1,2.555249893816038,12.87
30.62,1,2.5664664118973315,13.02
30.62,1,2.392386411785536,10.94
30.62,1,1.9830590171903815,7.26
30.62,1,2.1829006681321528,8.87
30.62,1,2.4110978319299576,11.15
30.62,1,2.4058727002998754,11.09
32.792,1,2.1329665458723883,8.44
32.792,1,2.244451654847788,9.44
32.792,1,2.203844921608353,9.06
32.792,1,2.3876910356152194,10.89
32.792,1,2.2661653378857687,9.64
32.792,1,2.152483525091012,8.61
32.792,1,1.9403789365219173,6.96
32.792,1,2.075623264426643,7.97
32.792,1,2.3341590919658706,10.32
32.792,1,2.6603598759954608,14.3
32.792,1,2.282501864241587,9.8
32.792,1,2.63541466825538,13.95
32.792,1,2.5325347279802126,12.59
32.792,1,2.1476341662706253,8.56
32.792,1,2.472265109291525,11.85
32.792,1,2.12341024704471,8.36
32.792,1,2.2927056210750387,9.9
32.792,1,2.708979394668427,15.01
32.792,1,1.9753778798643489,7.21
32.792,1,1.924212630736423,6.85
32.792,1,2.146344362744353,8.55
32.792,1,2.975612650026022,19.6
32.792,1,2.104364307646174,8.2
32.792,1,2.2476434192349593,9.47
32.792,1,2.3633502997769535,10.63
32.792,1,2.5121795700714937,12.33
32.792,1,2.0390478833491725,7.68
32.792,1,2.458113540232631,11.68
32.792,1,2.363423126615294,10.63
32.792,1,2.0493353289216256,7.76
32.792,1,2.168122420263306,8.74
32.792,1,2.2807723774829767,9.78
32.792,1,2.0063615902398237,7.44
32.792,1,2.6093578511496114,13.59
32.792,1,2.242204150663646,9.41
32.792,1,2.102206025291593,8.18
32.792,1,2.3257697860397784,10.23
32.792,1,2.474591602271014,11.88
32.792,1,2.345469578834499,10.44
32.792,1,2.167523062094455,8.74
32.792,1,2.0427069225211025,7.71
32.792,1,2.176702417047701,8.82
32.792,1,2.4930375783420033,12.1
32.792,1,2.6167114975682857,13.69
32.792,1,2.135783600236242,8.46
32.792,1,2.4918674268662087,12.08
32.792,1,2.367015791010762,10.67
32.792,1,2.400972407405992,11.03
32.792,1,2.00250740541495,7.41
32.792,1,2.215808461317692,9.17
32.792,1,2.366081452629107,10.66
32.792,1,2.243869732875564,9.43
32.792,1,2.386480601263916,10.88
32.792,1,2.2341401705263206,9.34
32.792,1,2.2327086556428526,9.33
32.792,1,2.0807970129590148,8.01
32.792,1,2.088534773229341,8.07
32.792,1,2.0417819006931963,7.7
32.792,1,2.018649025380685,7.53
32.792,1,2.335546076297787,10.34
32.792,1,2.489472932631768,12.05
32.792,1,2.0583548190349035,7.83
32.792,1,2.1610937984527263,8.68
32.792,1,2.311071351209835,10.09
32.792,1,2.3554971531588444,10.54
32.792,1,2.3617234841346875,10.61
32.792,1,1.9671509499497377,7.15
32.792,1,1.9404444887432941,6.96
32.792,1,2.024319163974023,7.57
32.792,1,2.1539697516249627,8.62
32.792,1,2.5606313000430223,12.94
32.792,1,2.210048733248664,9.12
32.792,1,1.784766475994548,5.96
32.792,1,2.359455275989799,10.59
32.792,1,2.3470816917554127,10.46
32.792,1,2.1469491252833217,8.56
32.792,1,2.3327840396053894,10.31
32.792,1,2.5810678099503854,13.21
32.792,1,2.0053381244523503,7.43
32.792,1,2.4823426000336726,11.97
32.792,1,2.2107997513131323,9.12
32.792,1,2.402811144230204,11.05
32.792,1,2.303255375002815,10.01
32.792,1,2.544686032242812,12.74
32.792,1,2.417760876334773,11.22
32.792,1,2.12113037398867,8.34
32.792,1,2.371882349059331,10.72
32.792,1,1.8784648098823848,6.54
32.792,1,1.8482011942821464,6.35
32.792,1,2.4469692320665777,11.55
32.792,1,2.164478867242931,8.71
32.792,1,2.064362423212894,7.88
32.792,1,2.079289164170513,8
32.792,1,1.8232217672813893,6.19
32.792,1,2.2761635195273944,9.74
32.792,1,2.527650751651262,12.52
32.792,1,2.0967518697942005,8.14
32.792,1,2.3126534831651733,10.1
32.792,1,2.122912031572522,8.36
32.792,1,2.06819023280781,7.91
26.074,1,2.0109277109832355,7.47
26.074,1,2.2884759791202485,9.86
26.074,1,2.2196416386126505,9.2
26.074,1,2.1902703311551237,8.94
26.074,1,2.632720140641273,13.91
26.074,1,2.4236682404151044,11.29
26.074,1,2.3888345633224186,10.9
26.074,1,2.295653214909934,9.93
26.074,1,2.4165506480322563,11.21
26.074,1,2.4865783321528836,12.02
26.074,1,2.1071699407931135,8.22
26.074,1,2.3172307171218853,10.15
26.074,1,2.2076816233160423,9.09
26.074,1,2.2413373156400427,9.41
26.074,1,2.3282265369901736,10.26
26.074,1,2.759978879841658,15.8
26.074,1,2.1362736426414903,8.47
26.074,1,2.379042477171001,10.79
26.074,1,2.679490261618673,14.58
26.074,1,2.428869839351975,11.35
26.074,1,2.529530808353889,12.55
26.074,1,2.740484786988361,15.49
26.074,1,2.24956179598173,9.48
26.074,1,2.5029993521615523,12.22
26.074,1,2.341730127222564,10.4
26.074,1,2.437303675394303,11.44
26.074,1,2.1354086916281982,8.46
26.074,1,2.1007622339486653,8.17
26.074,1,2.4935127930998453,12.1
26.074,1,2.6510463319955746,14.17
26.074,1,2.0418083115945214,7.7
26.074,1,2.4553473535105104,11.65
26.074,1,2.338379065861084,10.36
26.074,1,2.581757347857614,13.22
26.074,1,2.307739098721069,10.05
26.074,1,2.082335793718281,8.02
26.074,1,2.2979551046486306,9.95
26.074,1,2.019194370560998,7.53
26.074,1,2.4680556827941285,11.8
26.074,1,2.230934197773453,9.31
26.074,1,2.2851371442752297,9.83
26.074,1,2.2763780617001563,9.74
26.074,1,2.400192526717195,11.03
26.074,1,2.63029864973981,13.88
26.074,1,2.270905732906795,9.69
26.074,1,2.6468017751588535,14.11
26.074,1,2.5000347763254656,12.18
26.074,1,2.0992968942800108,8.16
26.074,1,2.2514755396462367,9.5
26.074,1,1.9146063557563124,6.78
26.074,1,2.5345895589705343,12.61
26.074,1,1.9941492269629726,7.35
26.074,1,2.4114107089647834,11.15
26.074,1,2.1898114497282215,8.93
26.074,1,2.1512912425305704,8.6
26.074,1,2.191308863937745,8.95
26.074,1,2.440881991043516,11.48
26.074,1,2.384539121053585,10.85
26.074,1,2.2273210435979633,9.27
26.074,1,2.427751276219601,11.33
26.074,1,2.0087988369269185,7.45
26.074,1,2.4672322848374177,11.79
26.074,1,2.5433265278611494,12.72
26.074,1,2.2705902242208564,9.69
26.074,1,2.496773751455597,12.14
26.074,1,2.6347386123168226,13.94
26.074,1,2.074743529149472,7.96
26.074,1,2.4934936593298085,12.1
26.074,1,2.833666996207956,17.01
26.074,1,2.388406910040494,10.9
26.074,1,2.480698320272588,11.95
26.074,1,2.346634547171603,10.45
26.074,1,2.376811747343474,10.77
26.074,1,2.358067932272033,10.57
26.074,1,2.293139871444322,9.91
26.074,1,2.4806276049409544,11.95
26.074,1,2.5096862683176524,12.3
26.074,1,2.4565300512522192,11.66
26.074,1,2.573468206455023,13.11
26.074,1,2.304613824892819,10.02
26.074,1,2.478700925448179,11.93
26.074,1,2.5732769283317505,13.11
26.074,1,2.3663602680119595,10.66
26.074,1,2.213828055717391,9.15
26.074,1,1.9963132125549001,7.36
26.074,1,2.3476484301214686,10.46
26.074,1,2.210317734397679,9.12
26.074,1,2.61982195085473,13.73
26.074,1,2.684786973879841,14.66
26.074,1,2.1673391129097253,8.74
26.074,1,2.539610151952376,12.67
26.074,1,2.454742568757164,11.64
26.074,1,2.557829615205357,12.91
26.074,1,2.454920951023095,11.65
26.074,1,2.2508689051881907,9.5
26.074,1,2.139444585994636,8.49
26.074,1,2.3793204699375425,10.8
26.074,1,2.53026528102371,12.56
26.074,1,2.2842159856216293,9.82
26.074,1,2.2534026859371865,9.52
44.564,1,1.6752037272277,5.34
44.564,1,2.13685596127895,8.47
44.564,1,2.12020142678471,8.33
44.564,1,2.147809679757358,8.57
44.564,1,2.2445705970109713,9.44
44.564,1,2.1818678322958496,8.86
44.564,1,2.2192178561317544,9.2
44.564,1,2.3710375441327134,10.71
44.564,1,2.3623950306691808,10.62
44.564,1,2.2951566434122896,9.93
44.564,1,2.0011676369511213,7.4
44.564,1,2.2112760810561567,9.13
44.564,1,2.400117768225587,11.02
44.564,1,2.741911302512033,15.52
44.564,1,2.425960054912662,11.31
44.564,1,2.259541790703665,9.58
44.564,1,1.9856977484291,7.28
44.564,1,2.6786784479895487,14.57
44.564,1,2.2003104620283978,9.03
44.564,1,2.0593314092208783,7.84
44.564,1,1.79214930717088,6
44.564,1,2.267214811024409,9.65
44.564,1,2.0301915478785393,7.62
44.564,1,1.87201380323696,6.5
44.564,1,2.5449671449527687,12.74
44.564,1,1.4224573030169445,4.15
44.564,1,2.4296542520770803,11.35
44.564,1,2.235228596099986,9.35
44.564,1,2.3301768462898163,10.28
44.564,1,2.2127861426590774,9.14
44.564,1,2.007761574470083,7.45
44.564,1,1.9215657941985507,6.83
44.564,1,1.6965703501425604,5.46
44.564,1,2.2601609505854303,9.58
44.564,1,2.169725453156771,8.76
44.564,1,2.1989682885597333,9.02
44.564,1,2.3327580215945014,10.31
44.564,1,2.272817485834481,9.71
44.564,1,2.099523231977378,8.16
44.564,1,2.1834007075081883,8.88
44.564,1,2.396804768455727,10.99
44.564,1,2.2179963803653955,9.19
44.564,1,2.3120920924749537,10.1
44.564,1,1.9527566817617248,7.05
44.564,1,2.206165086391118,9.08
44.564,1,2.3306918921262687,10.29
44.564,1,2.2368922967622313,9.36
44.564,1,2.2613875825340326,9.6
44.564,1,2.2644786694301784,9.63
44.564,1,1.9033763676885869,6.71
44.564,1,2.36162828372444,10.61
44.564,1,2.2930609735358383,9.91
44.564,1,2.566002658804387,13.01
44.564,1,2.365079040234336,10.64
44.564,1,1.7901643208431255,5.99
44.564,1,2.1616283274623584,8.69
44.564,1,2.065429907023194,7.89
44.564,1,2.0187693107192377,7.53
44.564,1,2.258862282184805,9.57
44.564,1,1.867695916617639,6.47
44.564,1,2.134144952589966,8.45
44.564,1,2.0398931956375357,7.69
44.564,1,2.436290904061318,11.43
44.564,1,2.3348577069709857,10.33
44.564,1,2.0428147870170066,7.71
44.564,1,2.2299109649224937,9.3
44.564,1,2.4639068708219267,11.75
44.564,1,2.5810742705464533,13.21
44.564,1,2.366882136479562,10.66
44.564,1,2.649817699565635,14.15
44.564,1,2.023126603790188,7.56
44.564,1,1.8718541931070942,6.5
44.564,1,2.1545694160919755,8.62
44.564,1,2.681490549516048,14.61
44.564,1,2.0753665630284988,7.97
44.564,1,1.9551697925047686,7.07
44.564,1,2.0540212028850235,7.8
44.564,1,1.9342752531651417,6.92
44.564,1,2.1501357869657225,8.59
44.564,1,2.619500042089456,13.73
44.564,1,2.3600850409436847,10.59
44.564,1,2.399445484900653,11.02
44.564,1,2.3698102675510917,10.7
44.564,1,2.5299297856157636,12.55
44.564,1,2.2242532590380786,9.25
44.564,1,1.8122699343428477,6.12
44.564,1,2.1037516895981057,8.2
44.564,1,2.1444064146493433,8.54
44.564,1,2.061742813578129,7.86
44.564,1,2.18312861391882,8.87
44.564,1,2.6459500020317583,14.1
44.564,1,2.2586569636667315,9.57
44.564,1,2.375411216443195,10.76
44.564,1,2.396878654169735,10.99
44.564,1,2.3587516882377395,10.58
44.564,1,1.7896556369236905,5.99
44.564,1,2.1885106480905248,8.92
44.564,1,2.3948134364403972,10.97
44.564,1,2.0206535365698843,7.54
44.564,1,2.4012236840175762,11.04
32.645,1,2.060809979896892,7.85
32.645,1,2.2863653418565,9.84
32.645,1,2.391469324516027,10.93
32.645,1,2.3546173561664836,10.53
32.645,1,2.095533249780972,8.13
32.645,1,2.0593446408679794,7.84
32.645,1,2.5712705794988793,13.08
32.645,1,2.433994673471743,11.4
32.645,1,2.5657333153138864,13.01
32.645,1,2.1007747686911578,8.17
32.645,1,2.1004525389968647,8.17
32.645,1,1.8702555579531426,6.49
32.645,1,2.0201587041515343,7.54
32.645,1,2.097560229545474,8.15
32.645,1,2.480435335616277,11.95
32.645,1,1.967772991705742,7.15
32.645,1,2.1099662358669042,8.25
32.645,1,2.015163233813096,7.5
32.645,1,1.9008668246058682,6.69
32.645,1,2.0723383398612416,7.94
32.645,1,2.6451845570461265,14.09
32.645,1,2.1321633109859293,8.43
32.645,1,2.2709005432595566,9.69
32.645,1,2.0490320411320164,7.76
32.645,1,2.2637396001806263,9.62
32.645,1,2.2011263612415206,9.04
32.645,1,2.579903978718255,13.2
32.645,1,1.9827912055317123,7.26
32.645,1,2.133358308663038,8.44
32.645,1,2.2720817218285854,9.7
32.645,1,2.4193939248424803,11.24
32.645,1,2.321687171750263,10.19
32.645,1,2.5977990809334055,13.43
32.645,1,2.3017936015958775,9.99
32.645,1,2.1793491123943287,8.84
32.645,1,2.3810700562414016,10.82
32.645,1,2.0666540876948454,7.9
32.645,1,2.138710953426232,8.49
32.645,1,2.093965620138815,8.12
32.645,1,2.3949280250500946,10.97
32.645,1,1.9841294701974483,7.27
32.645,1,2.407220074856946,11.1
32.645,1,2.309410486516393,10.07
32.645,1,1.9813954464269572,7.25
32.645,1,2.2803986934530043,9.78
32.645,1,2.131352272295529,8.43
32.645,1,2.380859157305246,10.81
32.645,1,2.327857495422623,10.26
32.645,1,2.390627704875966,10.92
32.645,1,1.4231340610403247,4.15
32.645,1,2.2411724495342136,9.4
32.645,1,2.038986801809283,7.68
32.645,1,2.2151223316495314,9.16
32.645,1,2.2509292369191845,9.5
32.645,1,2.609988958216606,13.6
32.645,1,2.253662829618138,9.52
32.645,1,2.1922842480984137,8.96
32.645,1,2.0234965716271525,7.56
32.645,1,2.357724613315078,10.57
32.645,1,2.45252557840026,11.62
32.645,1,2.347509980117463,10.46
32.645,1,2.3870568403757138,10.88
32.645,1,2.0110114086639723,7.47
32.645,1,2.396134638089682,10.98
32.645,1,2.265683592732158,9.64
32.645,1,2.6095987166554413,13.59
32.645,1,1.842750142865675,6.31
32.645,1,2.3541745525770423,10.53
32.645,1,2.3368107021327478,10.35
32.645,1,2.466280096854134,11.78
32.645,1,2.3104903247712114,10.08
32.645,1,2.4131542421701693,11.17
32.645,1,2.631697769814852,13.9
32.645,1,2.4317828793273666,11.38
32.645,1,2.3546433160075533,10.53
32.645,1,2.240163656365259,9.39
32.645,1,2.513481688100022,12.35
32.645,1,2.3765739493168354,10.77
32.645,1,2.5470360787637993,12.77
32.645,1,2.5065119046710542,12.26
32.645,1,1.8523677479599878,6.37
32.645,1,2.322368834703422,10.2
32.645,1,2.0460253554968317,7.74
32.645,1,2.2827490424412997,9.8
32.645,1,2.163585290776985,8.7
32.645,1,2.077992117520798,7.99
32.645,1,2.322484254283901,10.2
32.645,1,2.161414447882297,8.68
32.645,1,2.007861569248408,7.45
32.645,1,2.115214530766043,8.29
32.645,1,2.200558215239153,9.03
32.645,1,2.633332034851445,13.92
32.645,1,2.160634194226949,8.68
32.645,1,2.6324558855908644,13.91
32.645,1,2.514859773977847,12.36
32.645,1,2.3102998931984633,10.08
32.645,1,2.303188665295494,10.01
32.645,1,2.3806441120567974,10.81
32.645,1,2.161145699280088,8.68
32.645,1,2.385193735896471,10.86
38.443,1,2.263495904650045,9.62
38.443,1,2.4541612965922757,11.64
38.443,1,2.4187358105173433,11.23
38.443,1,2.1101639373836836,8.25
38.443,1,2.3320023773869742,10.3
38.443,1,2.5492578415144753,12.8
38.443,1,2.064981694651227,7.89
38.443,1,2.2009078358380627,9.03
38.443,1,2.7372492181213364,15.44
38.443,1,2.3255111631667527,10.23
38.443,1,2.1525900318139506,8.61
38.443,1,2.384719064571556,10.86
38.443,1,2.0564963398570426,7.82
38.443,1,2.4166444284076523,11.21
38.443,1,2.2139479696015294,9.15
38.443,1,2.3011655009182683,9.99
38.443,1,2.574924979714231,13.13
38.443,1,2.388976133545213,10.9
38.443,1,2.2567215958023663,9.55
38.443,1,2.2392204972702436,9.39
38.443,1,2.186869984764424,8.91
38.443,1,2.2471803842600035,9.46
38.443,1,2.0134063992856426,7.49
38.443,1,2.230880079715853,9.31
38.443,1,2.490542266959318,12.07
38.443,1,2.2524887812096046,9.51
38.443,1,2.2615040516639007,9.6
38.443,1,2.145248514363301,8.54
38.443,1,2.0341518840909516,7.65
38.443,1,2.239823898896834,9.39
38.443,1,2.3739245589629823,10.74
38.443,1,2.1258170543223596,8.38
38.443,1,2.2839583870276794,9.82
38.443,1,2.491993215596523,12.09
38.443,1,2.2850003426441634,9.83
38.443,1,2.3065570253533263,10.04
38.443,1,2.2916656452916064,9.89
38.443,1,2.626077836506364,13.82
